;ID;Education;Income;Kidhome;Teenhome;MntGoldProds;NumDealsPurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Response;Age;Rlt_MntWines;Rlt_MntFruits;Rlt_MntMeatProducts;Rlt_MntFishProducts;Rlt_MntSweetProducts;TotalProducts;Rlt_NumWebPurchases;Rlt_NumCatalogPurchases;Rlt_NumStorePurchases;TotalPurchases;MeanPurchase;AcpCamps;Marital_Status_Divorced;Marital_Status_Married;Marital_Status_Single;Marital_Status_Together;Marital_Status_Widow;InterestGroup;ConsumptionLevel
141;7798;2;46344,0;0;1;91;4;7;0;0;0;0;0;0;0;40;68,93;5,92;16,86;2,37;5,92;338;53,85;7,69;38,46;13;24,21;0;0;0;0;1;0;2;2
142;92;3;34176,0;1;0;20;4;6;0;0;0;0;0;0;0;26;7,25;10,14;34,78;27,54;20,29;69;42,86;0,0;57,14;7;8,75;0;0;0;1;0;0;3;2
143;7055;5;61010,0;0;1;76;2;5;0;0;0;0;0;0;0;60;93,97;0,0;6,03;0,0;0,0;945;33,33;20,83;45,83;24;37,84;0;0;0;0;1;0;2;1
144;10240;3;69372,0;0;0;42;1;4;0;1;1;0;0;0;1;64;74,46;1,94;20,09;2,54;0,97;1339;50,0;20,0;30,0;20;63,81;2;0;0;0;1;0;2;1
145;3025;3;49967,0;0;1;3;3;7;0;0;0;0;0;0;0;55;69,97;1,98;22,77;1,32;3,96;303;50,0;8,33;41,67;12;23,38;0;0;0;1;0;0;2;2
146;9283;3;60199,0;1;2;0;1;4;0;0;0;0;0;0;0;35;44,44;5,56;38,89;11,11;0,0;18;0,0;0,0;100,0;3;4,75;0;0;0;1;0;0;1;2
147;9970;3;55375,0;0;1;14;1;2;0;0;0;0;0;0;0;36;28,38;7,43;38,51;6,76;18,92;148;12,5;12,5;75,0;8;16,56;0;0;0;0;1;0;1;2
148;2730;3;80317,0;0;0;57;1;1;0;0;0;0;0;0;0;58;45,66;0,94;32,96;12,69;7,75;1174;17,65;23,53;58,82;17;65,28;0;0;0;1;0;0;1;1
149;2795;4;30523,0;2;1;5;1;7;0;0;0;0;0;0;0;55;62,5;0,0;37,5;0,0;0,0;8;33,33;0,0;66,67;3;2,25;0;0;0;1;0;0;1;2
150;9260;5;70356,0;0;0;33;2;6;0;0;0;0;0;0;0;67;80,63;0,96;14,88;2,57;0,96;1673;40,0;24,0;36,0;25;64,38;0;0;1;0;0;0;2;1
151;8182;3;23228,0;1;0;5;4;8;0;0;0;0;0;0;0;30;45,69;2,59;42,24;6,03;3,45;116;42,86;0,0;57,14;7;14,62;0;0;1;0;0;0;1;2
152;10095;5;74165,0;0;0;12;1;2;0;0;0;0;0;0;0;38;78,14;0,94;18,74;1,25;0,94;1281;26,32;21,05;52,63;19;64,1;0;1;0;0;0;0;2;1
153;8475;5;157243,0;0;1;1;15;0;0;0;0;0;0;0;0;41;1,24;0,12;98,44;0,06;0,12;1607;0,0;100,0;0,0;22;69,91;0;0;1;0;0;0;1;1
154;4370;3;43482,0;2;1;28;3;6;0;0;0;0;0;0;0;47;30,0;1,67;53,33;10,0;5,0;60;33,33;0,0;66,67;6;8,71;0;0;0;0;1;0;1;2
155;10573;3;62551,0;0;0;27;1;3;1;0;0;0;0;0;0;60;31,73;4,06;24,87;34,01;5,33;394;35,29;41,18;23,53;17;21,94;1;1;0;0;0;0;3;2
156;3712;3;52332,0;0;0;2;1;4;0;1;0;0;0;0;0;54;82,49;1,95;12,84;2,72;0,0;257;27,27;18,18;54,55;11;21,5;1;1;0;0;0;0;2;2
157;6637;3;66951,0;0;0;124;1;1;0;0;0;0;0;0;0;25;27,9;16,31;30,72;17,42;7,65;993;21,43;28,57;50,0;14;66,27;0;0;0;1;0;0;4;1
158;3152;3;26091,0;1;1;20;3;5;0;0;0;0;0;0;0;57;21,74;14,49;27,54;11,59;24,64;69;33,33;16,67;50,0;6;10,0;0;0;0;0;1;0;5;2
159;5610;3;33456,0;1;1;7;2;7;0;0;0;0;0;0;0;49;24,14;10,34;34,48;27,59;3,45;29;25,0;0,0;75,0;4;6,0;0;0;0;0;1;0;3;2
160;6460;3;28718,0;1;0;16;2;8;0;0;0;0;0;0;0;31;29,27;9,76;14,63;26,83;19,51;41;40,0;0,0;60,0;5;7,0;0;0;1;0;0;0;3;2
161;1349;3;50447,0;2;0;27;1;6;0;0;0;0;0;0;0;44;70,25;5,79;19,83;1,65;2,48;121;42,86;14,29;42,86;7;15,25;0;0;1;0;0;0;2;2
162;1880;5;53537,0;1;1;6;2;5;0;0;0;0;0;0;0;55;93,1;0,0;6,9;0,0;0,0;87;33,33;16,67;50,0;6;12,57;0;0;0;0;1;0;2;2
163;641;3;52074,0;0;1;48;1;4;1;0;0;0;0;0;0;47;83,1;0,0;16,9;0,0;0,0;71;33,33;33,33;33,33;6;10,29;1;0;0;1;0;0;2;2
164;8717;5;80427,0;0;1;26;1;5;0;0;0;0;0;0;0;37;63,52;3,92;24,82;3,81;3,92;1809;40,74;29,63;29,63;27;64,64;0;0;1;0;0;0;2;1
165;10314;5;83837,0;0;0;111;1;4;0;1;0;1;0;0;1;64;70,17;5,47;9,86;7,13;7,37;1207;37,5;41,67;20,83;24;48,32;2;0;1;0;0;0;4;1
166;10854;5;38853,0;1;1;2;2;7;0;0;0;0;0;0;0;44;67,44;0,0;32,56;0,0;0,0;43;40,0;0,0;60,0;5;7,33;0;0;1;0;0;0;2;2
167;10492;3;38285,0;2;1;1;1;2;0;0;0;0;0;0;0;55;22,22;0,0;55,56;22,22;0,0;9;0,0;0,0;100,0;3;2,5;0;0;0;0;1;0;1;2
168;6935;2;78497,0;0;0;223;1;2;0;0;0;1;0;0;0;62;27,42;3,44;59,21;9,93;0,0;755;20,83;29,17;50,0;24;30,24;1;0;1;0;0;0;4;1
169;7698;5;51650,0;0;1;7;1;5;0;0;0;0;0;0;0;38;82,61;1,63;11,96;1,09;2,72;184;44,44;11,11;44,44;9;18,5;0;0;1;0;0;0;2;2
170;3559;2;16248,0;1;0;9;3;6;0;0;0;0;0;0;0;26;25,0;22,92;20,83;6,25;25,0;48;33,33;16,67;50,0;6;7,0;0;0;1;0;0;0;5;2
171;10562;4;66835,0;0;0;141;1;2;0;0;0;0;0;0;0;67;69,51;2,91;21,86;3,81;1,91;892;26,09;17,39;56,52;23;37,21;0;0;1;0;0;0;4;1
172;10796;4;30477,0;1;0;12;1;6;0;0;0;0;0;0;0;30;87,04;1,85;11,11;0,0;0,0;54;20,0;20,0;60,0;5;9,17;0;0;1;0;0;0;2;2
173;2563;1;28249,0;0;0;10;1;6;0;0;0;0;0;0;0;53;3,03;27,27;21,21;6,06;42,42;33;40,0;0,0;60,0;5;5,67;0;0;1;0;0;0;5;2
174;3518;3;25271,0;1;0;7;1;9;0;0;0;0;0;0;0;29;23,26;2,33;41,86;23,26;9,3;43;25,0;25,0;50,0;4;8,8;0;0;1;0;0;0;1;2
175;5823;5;32303,0;0;1;2;2;5;0;0;0;0;0;0;0;44;94,59;0,0;5,41;0,0;0,0;37;20,0;0,0;80,0;5;6,33;0;0;0;1;0;0;2;2
176;3934;3;61286,0;0;1;117;2;5;0;0;0;0;0;0;0;47;72,51;0,0;21,79;3,87;1,83;491;43,75;6,25;50,0;16;28,94;0;0;1;0;0;0;4;2
177;6982;3;74068,0;0;0;15;1;2;0;0;0;0;0;0;0;37;50,0;1,92;34,29;8,94;4,85;1566;17,39;43,48;39,13;23;65,29;0;0;1;0;0;0;1;1
178;6431;5;45759,0;1;1;4;2;7;0;0;0;0;0;0;0;49;65,62;1,56;28,12;4,69;0,0;64;40,0;0,0;60,0;5;10,83;0;0;1;0;0;0;2;2
179;9733;1;24882,0;1;0;36;1;6;1;0;0;0;0;0;0;34;2,27;9,09;22,73;65,91;0,0;44;25,0;25,0;50,0;4;9,0;1;0;0;0;1;0;3;2
180;5602;5;66973,0;0;0;102;1;3;0;0;0;0;0;0;0;24;39,49;1,86;36,61;12,46;9,58;1180;29,63;25,93;44,44;27;42,18;0;0;0;0;1;0;4;1
181;1324;3;38872,0;1;0;22;2;8;0;0;0;0;0;0;0;25;33,33;4,35;30,43;4,35;27,54;69;50,0;0,0;50,0;6;10,0;0;0;1;0;0;0;5;2
182;326;3;51148,0;1;1;12;4;6;0;0;0;0;0;0;0;40;77,56;1,98;14,85;2,64;2,97;303;41,67;8,33;50,0;12;23,38;0;0;1;0;0;0;2;2
183;7224;3;31353,0;1;1;7;2;8;0;0;0;0;0;0;0;36;41,67;0,0;41,67;12,5;4,17;24;25,0;25,0;50,0;4;5,0;0;0;1;0;0;0;1;2
184;6999;4;69661,0;0;0;8;1;3;0;0;0;0;0;0;0;34;79,42;1,94;12,83;3,87;1,94;826;31,82;13,64;54,55;22;35,96;0;0;1;0;0;0;2;1
185;9938;3;80067,0;0;0;51;1;2;0;0;1;0;0;0;0;59;33,51;1,1;52,49;1,74;11,17;1549;25,0;37,5;37,5;16;91,18;1;0;1;0;0;0;1;1
186;6422;3;86718,0;0;0;172;1;2;0;0;0;0;0;0;0;59;31,33;17,21;43,9;4,55;3,01;1098;31,25;37,5;31,25;16;64,65;0;0;1;0;0;0;4;1
187;3182;5;46854,0;1;1;79;6;8;1;0;0;0;0;0;1;41;52,17;0,54;42,93;3,8;0,54;184;55,56;11,11;33,33;9;18,5;1;0;0;1;0;0;1;2
188;7300;3;69142,0;0;1;39;3;5;0;1;0;0;0;0;0;62;90,32;0,81;6,85;1,21;0,81;496;50,0;6,25;43,75;16;29,24;1;1;0;0;0;0;2;2
189;10424;3;75922,0;0;0;92;1;1;0;0;0;0;0;0;0;45;22,03;11,47;45,97;18,62;1,91;1203;23,53;23,53;52,94;17;66,89;0;0;0;1;0;0;1;1
190;8727;3;63693,0;0;1;54;3;6;0;0;0;0;0;0;0;35;53,56;3,92;30,75;3,83;7,94;1096;42,31;23,08;34,62;26;40,63;0;1;0;0;0;0;1;1
191;2798;5;102160,0;0;0;58;0;4;0;1;1;1;0;0;1;35;64,55;2,45;11,68;6,43;14,89;1182;26,92;34,62;38,46;26;43,81;3;0;0;0;1;0;2;1
192;1030;5;40637,0;1;1;3;2;7;0;0;0;0;0;0;0;48;62,86;0,0;37,14;0,0;0,0;35;25,0;0,0;75,0;4;7,2;0;0;0;1;0;0;2;2
193;624;4;18890,0;0;0;15;1;6;1;0;0;0;0;0;1;28;30,0;20,0;5,0;35,0;10,0;20;0,0;33,33;66,67;3;5,25;1;0;0;1;0;0;3;2
194;5176;3;29604,0;1;0;14;1;9;1;0;0;0;0;0;0;25;17,95;15,38;33,33;17,95;15,38;39;25,0;0,0;75,0;4;8,0;1;0;0;0;1;0;3;2
195;5552;4;48721,0;1;1;21;6;6;0;0;0;0;0;0;0;50;29,78;6,62;41,54;17,28;4,78;272;36,36;18,18;45,45;11;22,75;0;1;0;0;0;0;1;2
196;868;3;44794,0;0;1;4;1;6;0;0;0;0;0;0;0;48;88,52;0,0;11,48;0,0;0,0;61;40,0;0,0;60,0;5;10,33;0;0;1;0;0;0;2;2
197;380;3;64497,0;0;1;192;5;8;1;0;0;0;0;0;1;58;72,58;2,98;19,85;2,61;1,99;1612;45,83;16,67;37,5;24;64,52;1;1;0;0;0;0;4;1
198;2677;3;46097,0;0;1;8;5;4;0;0;0;0;0;0;0;57;30,9;10,3;29,18;27,9;1,72;233;30,0;10,0;60,0;10;21,27;0;0;0;0;1;0;3;2
199;6521;3;77972,0;0;0;12;1;1;0;0;0;0;0;0;0;60;56,29;2,02;29,29;3,03;9,37;1089;21,05;31,58;47,37;19;54,5;0;0;0;0;1;0;1;1
200;6927;5;44377,0;1;1;10;8;8;0;0;0;0;0;0;0;44;88,19;0,0;11,81;0,0;0,0;254;45,45;9,09;45,45;11;21,25;0;0;1;0;0;0;2;2
201;2877;4;46014,0;1;1;44;10;7;0;0;0;0;0;0;0;39;82,49;0,0;11,87;3,82;1,81;497;43,75;6,25;50,0;16;29,29;0;0;0;0;1;0;2;2
202;0;3;70951,0;0;0;54;1;1;0;0;0;0;0;0;0;28;20,89;0,87;48,43;22,2;7,6;1144;18,75;25,0;56,25;16;67,35;0;0;1;0;0;0;1;1
203;1584;3;41443,0;1;0;89;6;8;0;0;0;0;0;0;0;37;43,51;1,78;43,51;6,36;4,83;393;57,14;7,14;35,71;14;26,27;0;0;1;0;0;0;1;2
204;7264;2;52195,0;2;1;1;1;8;0;0;0;0;0;0;0;36;75,0;0,0;25,0;0,0;0,0;16;33,33;0,0;66,67;3;4,25;0;0;0;1;0;0;2;2
205;6274;4;83790,0;0;0;16;1;3;0;1;1;0;0;0;0;65;67,29;1,0;26,08;2,63;3,0;1599;33,33;41,67;25,0;24;64,0;2;0;1;0;0;0;2;1
206;1377;4;44551,0;0;1;66;2;7;0;0;0;0;0;0;0;59;83,11;1,83;15,07;0,0;0,0;219;40,0;10,0;50,0;10;20,0;0;0;0;0;0;1;2;2
207;454;3;69508,0;1;0;43;2;6;0;0;0;0;0;0;0;32;75,46;2,93;14,84;3,85;2,93;1092;42,31;15,38;42,31;26;40,48;0;0;0;0;1;0;2;1
208;1755;2;45204,0;1;0;18;1;3;0;0;0;0;0;0;0;26;31,25;11,46;26,04;30,21;1,04;96;16,67;16,67;66,67;6;13,86;0;0;0;0;1;0;3;2
209;2075;3;72460,0;0;0;10;1;1;0;0;0;0;0;0;0;44;36,35;0,96;52,07;7,71;2,89;1037;20,0;33,33;46,67;15;64,88;0;0;1;0;0;0;1;1
210;4785;5;77622,0;0;2;14;2;3;0;0;0;0;0;0;0;44;74,29;1,0;22,0;2,71;0,0;700;30,0;15,0;55,0;20;33,38;0;0;0;0;1;0;2;1
211;9076;5;30732,0;1;0;3;4;8;0;0;0;0;0;0;0;33;85,16;0,55;13,74;0,0;0,55;182;44,44;11,11;44,44;9;18,3;0;0;1;0;0;0;2;2
212;7079;3;63887,0;0;1;92;5;6;0;0;0;0;0;0;0;50;77,8;1,99;17,95;1,3;0,95;1153;33,33;22,22;44,44;27;41,21;0;1;0;0;0;0;2;1
213;4653;3;42011,0;1;0;39;4;8;0;0;0;0;0;0;0;35;87,33;0,0;10,67;1,33;0,67;150;37,5;12,5;50,0;8;16,78;0;0;0;0;1;0;2;2
214;7375;3;51369,0;0;1;182;2;8;0;0;0;0;0;0;0;36;75,38;1,78;20,05;0,0;2,79;394;57,14;14,29;28,57;14;26,33;0;0;0;0;1;0;4;2
215;709;3;51537,0;0;1;92;3;8;0;0;0;0;0;0;0;60;77,84;1,98;20,18;0,0;0,0;1011;13,33;13,33;73,33;15;63,25;0;1;0;0;0;0;2;1
216;460;5;79930,0;0;0;17;1;2;0;0;0;0;0;0;0;40;45,62;4,95;42,63;3,86;2,94;1736;18,75;31,25;50,0;16;102,18;0;0;1;0;0;0;1;1
217;3726;5;34320,0;1;0;0;1;8;0;0;0;0;0;0;0;28;23,53;5,88;52,94;17,65;0,0;17;33,33;0,0;66,67;3;4,5;0;0;0;0;1;0;1;2
218;6798;3;37070,0;1;1;39;9;7;0;0;0;0;0;0;1;47;58,63;1,78;34,77;1,02;3,81;394;35,71;7,14;57,14;14;26,33;0;0;0;1;0;0;1;2
219;5341;2;81975,0;0;1;27;1;7;0;0;1;0;0;0;0;51;62,97;4,87;11,79;11,53;8,84;1561;46,15;23,08;30,77;13;111,57;1;1;0;0;0;0;2;1
220;1606;3;38590,0;1;0;3;1;8;0;0;0;0;0;0;0;42;15,79;5,26;42,11;21,05;15,79;19;33,33;0,0;66,67;3;5,0;0;0;0;0;1;0;3;2
221;9617;3;15033,0;0;0;4;1;3;0;0;0;0;0;0;0;63;0,0;26,67;33,33;40,0;0,0;15;25,0;0,0;75,0;4;3,2;0;0;0;1;0;0;3;2
222;3233;5;62745,0;0;1;32;3;5;0;0;0;0;0;0;0;48;51,8;1,94;42,76;2,58;0,92;1085;26,92;30,77;42,31;26;40,22;0;0;1;0;0;0;1;1
223;89;2;22212,0;1;0;21;2;6;0;0;0;0;0;0;0;38;10,42;18,75;41,67;12,5;16,67;48;33,33;0,0;66,67;6;7,0;0;0;1;0;0;0;5;2
224;2936;4;23661,0;1;0;1;1;7;0;0;0;0;0;0;0;31;81,82;0,0;18,18;0,0;0,0;22;25,0;0,0;75,0;4;4,6;0;0;0;0;1;0;2;2
225;9449;5;79761,0;0;1;11;1;3;0;0;0;0;0;0;0;55;69,87;0,84;20,88;2,53;5,89;594;27,78;11,11;61,11;18;31,32;0;0;0;1;0;0;2;1
226;7297;3;7500,0;1;0;20;4;7;0;0;0;0;0;0;0;40;13,51;8,11;27,03;32,43;18,92;37;42,86;14,29;42,86;7;4,75;0;0;0;1;0;0;3;2
227;313;3;73455,0;0;0;20;1;3;0;1;0;0;0;0;0;45;43,57;2,95;36,61;8,99;7,88;2068;28,57;23,81;47,62;21;94,05;1;0;0;0;0;1;1;1
228;9940;3;64961,0;0;1;38;2;3;0;0;0;0;0;0;0;54;39,34;11,74;28,42;7,72;12,77;971;42,86;28,57;28,57;14;64,8;0;0;0;0;1;0;1;1
229;10735;3;22804,0;1;0;1;1;9;0;0;0;0;0;0;0;42;56,0;4,0;28,0;8,0;4,0;25;50,0;0,0;50,0;4;5,2;0;0;0;1;0;0;1;2
230;9529;3;73687,0;0;0;181;1;2;0;0;0;1;0;0;1;23;38,66;10,58;34,79;15,08;0,9;1446;14,29;42,86;42,86;21;65,77;1;0;1;0;0;0;4;1
231;6439;3;61074,0;0;1;152;7;7;0;0;0;0;0;0;0;54;83,05;0,0;14,0;0,0;2,95;950;45,83;20,83;33,33;24;38,04;0;0;1;0;0;0;4;1
232;7411;5;31686,0;1;1;1;2;6;0;0;0;0;0;0;0;50;68,75;0,0;31,25;0,0;0,0;16;25,0;0,0;75,0;4;3,4;0;0;1;0;0;0;2;2
233;2176;3;80134,0;1;0;80;2;6;0;1;1;1;0;0;1;41;75,65;0,99;16,89;6,46;0,0;1610;35,71;21,43;42,86;14;107,4;3;0;1;0;0;0;2;1
234;9265;3;75027,0;0;1;77;2;5;0;0;0;0;0;0;0;60;70,45;4,87;13,63;10,13;0,91;1313;47,37;21,05;31,58;19;65,7;0;0;1;0;0;0;2;1
235;8867;5;67546,0;0;0;172;1;3;0;0;0;0;0;0;0;24;44,22;6,86;39,3;7,68;1,94;1954;21,05;52,63;26,32;19;97,75;0;0;1;0;0;0;4;1
236;8932;4;65176,0;0;1;70;4;6;0;0;0;0;0;0;0;43;65,71;1,92;12,53;15,06;4,79;1461;42,86;28,57;28,57;21;66,45;0;0;0;0;1;0;2;1
237;10236;4;31160,0;1;0;13;2;8;0;0;0;0;0;0;0;38;31,37;5,88;49,02;11,76;1,96;51;40,0;0,0;60,0;5;8,67;0;0;0;1;0;0;1;2
238;6340;3;29938,0;1;0;11;2;6;0;0;0;0;0;0;0;28;20,0;20,0;46,67;0,0;13,33;15;25,0;0,0;75,0;4;3,2;0;0;0;1;0;0;5;2
239;10089;3;102692,0;0;0;148;1;2;0;1;1;1;1;0;1;39;17,43;15,35;46,06;3,32;17,84;964;21,43;32,14;46,43;28;33,28;4;1;0;0;0;0;4;1
240;2227;2;26490,0;0;0;25;2;6;0;0;0;0;0;0;0;54;24,32;25,41;28,11;11,35;10,81;185;33,33;11,11;55,56;9;18,6;0;0;0;0;1;0;5;2
241;10992;3;75702,0;1;1;30;5;8;0;0;0;0;0;0;0;45;58,14;2,5;31,57;4,03;3,76;1118;19,05;28,57;52,38;21;50,86;0;0;0;0;1;0;1;1
242;5304;5;30899,0;1;0;1;2;6;0;0;0;0;0;0;0;38;75,0;0,0;25,0;0,0;0,0;32;25,0;0,0;75,0;4;6,6;0;0;0;1;0;0;2;2
243;309;5;63342,0;0;1;21;3;6;0;1;0;0;0;0;0;51;85,0;1,94;10,93;1,2;0,93;1080;50,0;18,75;31,25;16;63,59;1;0;0;0;1;0;2;1
244;3406;3;45989,0;0;1;12;4;3;0;0;0;0;0;0;0;48;44,52;10,65;28,06;9,03;7,74;310;25,0;16,67;58,33;12;23,92;0;0;0;1;0;0;1;2
245;2661;3;18701,0;1;1;10;4;5;0;0;0;0;0;0;0;49;35,29;11,76;5,88;29,41;17,65;34;33,33;0,0;66,67;6;5,0;0;0;0;1;0;0;3;2
246;3153;5;40737,0;2;1;2;1;8;0;0;0;0;0;0;0;56;73,33;0,0;26,67;0,0;0,0;15;33,33;0,0;66,67;3;4,0;0;0;0;1;0;0;2;2
247;10264;3;15287,0;1;0;13;2;7;1;0;0;0;0;0;1;33;5,56;11,11;44,44;22,22;16,67;18;25,0;25,0;50,0;4;3,8;1;1;0;0;0;0;3;2
248;1184;5;69674,0;0;2;24;3;5;0;0;0;0;0;0;0;45;67,48;4,99;26,19;1,34;0,0;821;45,45;9,09;45,45;22;35,74;0;1;0;0;0;0;2;1
249;4200;4;44159,0;1;0;7;4;5;0;0;0;0;0;0;0;44;62,31;0,75;23,13;8,96;4,85;268;36,36;9,09;54,55;11;22,42;0;0;1;0;0;0;2;2
250;9396;5;37717,0;1;0;5;1;9;0;0;0;0;0;0;0;34;45,0;0,0;30,0;20,0;5,0;20;33,33;0,0;66,67;3;5,25;0;0;1;0;0;0;1;2
251;2387;4;43776,0;1;1;20;6;8;0;0;0;0;0;0;1;61;69,41;0,78;27,84;1,18;0,78;255;45,45;18,18;36,36;11;21,33;0;0;0;0;1;0;2;2
252;6690;4;38179,0;1;1;20;4;7;0;0;0;0;0;0;0;47;54,29;5,71;31,43;5,71;2,86;70;42,86;14,29;42,86;7;8,88;0;0;1;0;0;0;1;2
253;1225;3;80124,0;0;0;241;1;1;1;0;0;0;0;0;0;51;38,52;6,7;31,74;16,35;6,7;1254;16,67;38,89;44,44;18;66,05;1;0;1;0;0;0;4;1
254;9703;5;38097,0;1;1;69;4;7;1;0;0;0;0;0;1;42;66,96;1,74;30,43;0,0;0,87;115;42,86;28,57;28,57;7;14,5;1;0;1;0;0;0;2;2
255;291;3;72940,0;0;0;116;1;1;0;0;0;0;0;0;0;43;21,04;8,55;34,45;18,73;17,23;865;25,0;25,0;50,0;12;66,62;0;0;1;0;0;0;3;1
256;4557;3;22070,0;1;0;21;2;6;0;0;0;0;0;0;0;43;21,74;15,22;41,3;17,39;4,35;46;33,33;33,33;33,33;6;6,71;0;0;0;0;1;0;1;2
257;2379;3;69267,0;0;0;146;2;7;0;0;0;0;0;0;1;59;52,25;2,96;33,51;6,38;4,9;1489;25,0;33,33;41,67;12;114,62;0;0;0;1;0;0;4;1
258;5726;4;31788,0;1;0;6;3;5;0;0;0;0;0;1;0;31;29,63;12,96;42,59;0,0;14,81;54;42,86;0,0;57,14;7;6,88;0;0;0;1;0;0;1;2
259;3066;5;61905,0;0;1;13;2;5;0;0;0;0;0;0;0;39;76,61;0,0;19,72;2,75;0,92;218;40,0;20,0;40,0;10;19,91;0;0;0;0;1;0;2;2
260;6336;3;29315,0;1;1;4;4;6;0;0;0;0;0;0;0;54;29,55;4,55;31,82;18,18;15,91;44;33,33;0,0;66,67;6;6,43;0;0;1;0;0;0;3;2
261;10967;3;33378,0;1;1;10;3;7;0;0;0;0;0;0;0;50;37,08;6,74;44,94;3,37;7,87;89;33,33;0,0;66,67;6;12,86;0;1;0;0;0;0;1;2
262;2304;5;66313,0;0;1;7;2;4;0;0;0;0;0;0;0;50;81,91;0,92;12,98;1,31;2,88;763;28,57;14,29;57,14;21;34,73;0;0;0;0;1;0;2;1
263;3445;3;60714,0;0;0;162;2;5;0;0;0;0;0;0;1;57;27,17;20,38;28,18;12,7;11,57;795;33,33;19,05;47,62;21;36,18;0;0;0;1;0;0;4;1
264;7828;4;77882,0;0;0;15;1;1;0;0;0;0;0;0;0;33;8,47;16,06;49,32;23,41;2,74;803;27,27;27,27;45,45;11;67,0;0;0;0;0;1;0;3;1
265;3762;5;69867,0;0;0;54;1;1;0;0;0;1;0;0;1;27;22,5;0,0;58,78;3,79;14,93;871;18,75;31,25;50,0;16;51,29;1;0;0;1;0;0;1;1
266;4391;4;63841,0;0;1;131;1;6;0;0;0;0;0;0;0;45;81,72;1,93;12,87;2,57;0,9;777;42,86;14,29;42,86;21;35,36;0;1;0;0;0;0;4;1
267;4669;1;24480,0;1;0;17;3;7;0;0;0;0;0;0;0;32;4,71;22,35;10,59;32,94;29,41;85;42,86;0,0;57,14;7;10,75;0;0;1;0;0;0;5;2
268;10144;3;51369,0;0;1;182;2;8;0;0;0;0;0;0;0;36;75,38;1,78;20,05;0,0;2,79;394;57,14;14,29;28,57;14;26,33;0;0;0;0;1;0;4;2
269;8652;3;37760,0;0;0;28;2;7;0;0;0;0;0;0;0;66;29,07;1,73;13,15;51,9;4,15;289;36,36;9,09;54,55;11;24,17;0;0;0;0;1;0;3;2
270;1672;5;65640,0;0;1;66;1;2;0;0;0;0;0;0;0;40;51,65;1,77;37,72;5,06;3,8;395;35,71;7,14;57,14;14;26,4;0;0;0;0;1;0;1;2
271;8962;4;44319,0;1;1;3;2;5;0;0;0;0;0;0;0;39;76,47;0,0;23,53;0,0;0,0;34;40,0;0,0;60,0;5;5,83;0;0;1;0;0;0;2;2
272;9974;3;30631,0;1;0;20;1;7;0;0;0;0;0;0;0;39;30,0;12,0;40,0;8,0;10,0;50;50,0;16,67;33,33;6;7,29;0;0;1;0;0;0;1;2
273;10983;3;75278,0;0;0;74;1;3;0;0;0;0;0;0;0;61;35,51;11,45;26,87;17,52;8,64;856;27,27;13,64;59,09;22;37,26;0;0;0;0;1;0;3;1
274;8148;4;50898,0;1;1;135;13;5;0;0;0;0;0;0;0;57;39,36;3,87;33,43;7,6;15,75;724;30,0;10,0;60,0;20;34,52;0;0;0;0;1;0;4;1
275;10102;3;79946,0;0;0;28;1;3;0;0;0;0;0;0;0;48;27,24;12,62;38,97;11,45;9,72;1450;23,81;52,38;23,81;21;65,95;0;0;0;0;0;1;1;1
276;4697;4;35416,0;0;0;51;3;8;0;0;0;0;0;0;0;64;73,16;0,88;23,89;1,18;0,88;339;53,85;7,69;38,46;13;24,29;0;1;0;0;0;0;2;2
277;9262;2;32414,0;0;0;12;1;7;1;0;0;0;0;0;0;29;50,0;15,0;12,5;0,0;22,5;40;25,0;0,0;75,0;4;8,2;1;0;0;0;1;0;5;2
278;7254;3;38361,0;1;0;14;3;7;0;0;0;0;0;0;0;44;31,71;0,0;45,53;16,26;6,5;123;42,86;14,29;42,86;7;15,5;0;0;0;0;1;0;1;2
279;4543;3;82497,0;0;0;203;1;4;0;0;1;0;0;0;0;32;45,28;7,52;33,39;12,59;1,22;1716;11,11;38,89;50,0;18;90,37;1;0;1;0;0;0;4;1
280;4927;3;16626,0;2;0;13;3;9;0;0;0;0;0;0;0;43;14,55;5,45;40,0;38,18;1,82;55;50,0;0,0;50,0;6;8,0;0;0;0;0;1;0;3;2
281;10451;3;29672,0;1;1;8;1;6;0;0;0;0;0;0;0;48;52,94;5,88;17,65;0,0;23,53;17;0,0;0,0;100,0;3;4,5;0;0;0;0;1;0;1;2
282;2926;4;55951,0;0;1;40;3;8;0;1;0;0;1;0;0;60;93,03;0,0;6,0;0,0;0,97;1334;15,0;30,0;55,0;20;63,57;2;0;0;0;1;0;2;1
283;2874;2;35388,0;1;0;8;1;7;0;0;0;0;0;0;0;25;25,0;16,67;29,17;16,67;12,5;24;25,0;0,0;75,0;4;5,0;0;1;0;0;0;0;3;2
284;9738;4;42386,0;1;0;11;1;8;0;0;0;0;0;0;0;27;73,03;4,49;17,98;0,0;4,49;89;50,0;0,0;50,0;6;12,86;0;0;0;0;1;0;2;2
285;7119;3;68627,0;0;0;38;1;1;0;0;0;0;0;0;0;31;50,19;1,91;33,42;7,62;6,86;787;18,18;27,27;54,55;11;65,67;0;0;0;1;0;0;1;1
